device_id,os_type,control_name,expected,found
EDG-98313,Edge,Disable Flash Player,Disabled,Non-compliant
EDG-34566,Edge,Disable Autofill for Forms,Disabled,Non-compliant
EDG-34566,Edge,Disable Autofill Address Profiles,Disabled,Non-compliant
EDG-34566,Edge,Disable Extension Install Sources Other Than Store,Whitelist only,Non-compliant
EDG-34566,Edge,Disable Autofill Save Prompt,Disabled,Non-compliant
EDG-34566,Edge,Disable Flash Player,Disabled,Non-compliant
EDG-29683,Edge,Enable Site Isolation Mode,Enabled,Non-compliant
EDG-29683,Edge,Disable Saving Browsing History,Disabled (Recommended),Non-compliant
EDG-29683,Edge,Block Access to Edge Settings,Restricted,Non-compliant
EDG-29683,Edge,Disable Flash Player,Disabled,Non-compliant
EDG-43198,Edge,Enable Microsoft Defender SmartScreen,Enabled,Non-compliant
EDG-43198,Edge,Enable Safe Browsing Protection,Enabled,Non-compliant
EDG-43198,Edge,Block Installation of Unapproved Extensions,Block All / Whitelist Specific,Non-compliant
EDG-43198,Edge,Disable Clipboard Access in Browser,Disabled (Recommended),Non-compliant
EDG-43198,Edge,Disable Clipboard Read/Write Access,Disabled (Recommended),Non-compliant
EDG-43198,Edge,Disable WebRTC IP Leakage,Enabled (Recommended),Non-compliant
EDG-23061,Edge,Disable Autofill Address Profiles,Disabled,Non-compliant
EDG-23061,Edge,Disable QUIC Protocol,Disabled,Non-compliant
EDG-23061,Edge,Enforce HTTPS-only Mode,Enabled (Recommended),Non-compliant
EDG-23061,Edge,Disable Insecure Content Loading,Block,Non-compliant
EDG-23061,Edge,Disable WebRTC IP Leakage,Enabled (Recommended),Non-compliant
EDG-66896,Edge,Disable Autofill Address Profiles,Disabled,Non-compliant
EDG-66896,Edge,Block Installation of Unapproved Extensions,Block All / Whitelist Specific,Non-compliant
EDG-66896,Edge,Disable QUIC Protocol,Disabled,Non-compliant
EDG-66896,Edge,Disable Autofill Save Prompt,Disabled,Non-compliant
EDG-66896,Edge,Enable Tracking Protection,Enabled,Non-compliant
EDG-66896,Edge,Disable WebRTC IP Leakage,Enabled (Recommended),Non-compliant
EDG-66896,Edge,Enable Strict Site Isolation,Enabled,Non-compliant
EDG-85752,Edge,Enable Safe Browsing Protection,Enabled,Non-compliant
EDG-85752,Edge,Disable Autofill for Payment Methods,Disabled,Non-compliant
EDG-85752,Edge,Block Installation of Unapproved Extensions,Block All / Whitelist Specific,Non-compliant
EDG-85752,Edge,Disable QUIC Protocol,Disabled,Non-compliant
EDG-85752,Edge,Disable Insecure Content Loading,Block,Non-compliant
EDG-85752,Edge,Block Third-party Cookies,Blocked,Non-compliant
EDG-85752,Edge,Disable Location Access,Blocked,Non-compliant
EDG-85752,Edge,Disable Camera Access,Blocked,Non-compliant
EDG-85752,Edge,Enable Strict Site Isolation,Enabled,Non-compliant
EDG-63202,Edge,Enable Safe Browsing Protection,Enabled,Non-compliant
EDG-63202,Edge,Disable QUIC Protocol,Disabled,Non-compliant
EDG-63202,Edge,Disable Extension Install Sources Other Than Store,Whitelist only,Non-compliant
EDG-63202,Edge,Disable Location Access,Blocked,Non-compliant
EDG-63202,Edge,Disable Camera Access,Blocked,Non-compliant
EDG-66959,Edge,Disable Automatic Profile Switching,Disabled,Non-compliant
EDG-66959,Edge,Enable Application Guard,Enabled,Non-compliant
EDG-66959,Edge,Enable Tracking Protection,Enabled,Non-compliant
EDG-79987,Edge,Disable QUIC Protocol,Disabled,Non-compliant
EDG-79987,Edge,Disable Sync Features,Disabled,Non-compliant
EDG-79987,Edge,Disable Camera Access,Blocked,Non-compliant
EDG-79987,Edge,Enable Tracking Protection,Enabled,Non-compliant
EDG-79987,Edge,Disable Clipboard Read/Write Access,Disabled (Recommended),Non-compliant
EDG-79987,Edge,Block URL Redirection to Unsecure Sites,Blocked (Recommended),Non-compliant
EDG-79787,Edge,Disable Background Apps after Browser Close,Disabled,Non-compliant
EDG-79787,Edge,Disable Sending Browser Data to Microsoft,Disabled,Non-compliant
EDG-79787,Edge,Disable Password Manager Autofill Prompt,Disabled,Non-compliant
EDG-79787,Edge,Enforce HTTPS-only Mode,Enabled (Recommended),Non-compliant
EDG-79787,Edge,Disable Form Data Saving,Disabled,Non-compliant
EDG-57623,Edge,Disable Autofill for Forms,Disabled,Non-compliant
EDG-57623,Edge,Block Developer Tools Usage,Disabled / Block Access,Non-compliant
EDG-57623,Edge,Enable Site Isolation Mode,Enabled,Non-compliant
EDG-57623,Edge,Disable Automatic Profile Switching,Disabled,Non-compliant
EDG-57623,Edge,Enforce HTTPS-only Mode,Enabled (Recommended),Non-compliant
EDG-57623,Edge,Enable Tracking Protection,Enabled,Non-compliant
EDG-57623,Edge,Disable Flash Player,Disabled,Non-compliant
EDG-40050,Edge,Block Installation of Unapproved Extensions,Block All / Whitelist Specific,Non-compliant
EDG-40050,Edge,Disable Desktop Notifications,Disabled,Non-compliant
EDG-40050,Edge,Disable Saving Browsing History,Disabled (Recommended),Non-compliant
EDG-40050,Edge,Block Pop-ups,Blocked,Non-compliant
EDG-40050,Edge,Disable Clipboard Access in Browser,Disabled (Recommended),Non-compliant
EDG-40050,Edge,Disable Autofill Save Prompt,Disabled,Non-compliant
EDG-40050,Edge,Disable Media Autoplay,Disabled,Non-compliant
EDG-40050,Edge,Disable Flash Player,Disabled,Non-compliant
EDG-40050,Edge,Enable Strict Site Isolation,Enabled,Non-compliant
EDG-54779,Edge,Disable Background Apps after Browser Close,Disabled,Non-compliant
EDG-54779,Edge,Disable Password Reveal Button,Disabled,Non-compliant
EDG-54779,Edge,Disable Saving Browsing History,Disabled (Recommended),Non-compliant
EDG-54779,Edge,Disable Automatic Profile Switching,Disabled,Non-compliant
EDG-54779,Edge,Disable Camera Access,Blocked,Non-compliant
EDG-55007,Edge,Enable Microsoft Defender SmartScreen,Enabled,Non-compliant
EDG-55007,Edge,Disable Autofill for Payment Methods,Disabled,Non-compliant
EDG-55007,Edge,Block Installation of Unapproved Extensions,Block All / Whitelist Specific,Non-compliant
EDG-55007,Edge,Disable Background Apps after Browser Close,Disabled,Non-compliant
EDG-55007,Edge,Enforce DNS-over-HTTPS (DoH) Settings,Enforced or Disabled,Non-compliant
EDG-55007,Edge,Block Pop-ups,Blocked,Non-compliant
EDG-55007,Edge,Disable Password Manager Autofill Prompt,Disabled,Non-compliant
EDG-55007,Edge,Disable Clipboard Read/Write Access,Disabled (Recommended),Non-compliant
EDG-57042,Edge,Enable Microsoft Defender SmartScreen,Enabled,Non-compliant
EDG-57042,Edge,Disable Autofill for Payment Methods,Disabled,Non-compliant
EDG-57042,Edge,Block Developer Tools Usage,Disabled / Block Access,Non-compliant
EDG-57042,Edge,Disable Sync Features,Disabled,Non-compliant
EDG-57042,Edge,Disable Sending Browser Data to Microsoft,Disabled,Non-compliant
EDG-57042,Edge,Block Access to Edge Settings,Restricted,Non-compliant
EDG-57042,Edge,Enforce HTTPS-only Mode,Enabled (Recommended),Non-compliant
EDG-57042,Edge,Enable Application Guard,Enabled,Non-compliant
EDG-57042,Edge,Disable Insecure Content Loading,Block,Non-compliant
EDG-57042,Edge,Disable WebRTC IP Leakage,Enabled (Recommended),Non-compliant
EDG-57042,Edge,Enable Strict Site Isolation,Enabled,Non-compliant
EDG-26873,Edge,Enable Microsoft Defender SmartScreen,Enabled,Non-compliant
EDG-26873,Edge,Disable QUIC Protocol,Disabled,Non-compliant
EDG-26873,Edge,Enforce DNS-over-HTTPS (DoH) Settings,Enforced or Disabled,Non-compliant
EDG-26873,Edge,Disable Extension Install Sources Other Than Store,Whitelist only,Non-compliant
EDG-26873,Edge,Disable Automatic Profile Switching,Disabled,Non-compliant
EDG-26873,Edge,Disable Clipboard Access in Browser,Disabled (Recommended),Non-compliant
EDG-26873,Edge,Disable Form Data Saving,Disabled,Non-compliant
EDG-26873,Edge,Disable Microphone Access,Blocked,Non-compliant
EDG-26873,Edge,Disable Clipboard Read/Write Access,Disabled (Recommended),Non-compliant
EDG-26873,Edge,Block URL Redirection to Unsecure Sites,Blocked (Recommended),Non-compliant
EDG-26873,Edge,Disable WebRTC IP Leakage,Enabled (Recommended),Non-compliant
EDG-58091,Edge,Disable Saving Browsing History,Disabled (Recommended),Non-compliant
EDG-58091,Edge,Block Pop-ups,Blocked,Non-compliant
EDG-58091,Edge,Disable WebRTC IP Leakage,Enabled (Recommended),Non-compliant
EDG-91997,Edge,Enable Safe Browsing Protection,Enabled,Non-compliant
EDG-91997,Edge,Enforce DNS-over-HTTPS (DoH) Settings,Enforced or Disabled,Non-compliant
EDG-91997,Edge,Disable Extension Install Sources Other Than Store,Whitelist only,Non-compliant
EDG-91997,Edge,Disable Autofill Save Prompt,Disabled,Non-compliant
EDG-91997,Edge,Disable Clipboard Read/Write Access,Disabled (Recommended),Non-compliant
EDG-53637,Edge,Disable Password Manager,Disabled,Non-compliant
EDG-53637,Edge,Disable Autofill for Payment Methods,Disabled,Non-compliant
EDG-53637,Edge,Disable Desktop Notifications,Disabled,Non-compliant
EDG-53637,Edge,Disable Form Data Saving,Disabled,Non-compliant
EDG-88955,Edge,Enforce DNS-over-HTTPS (DoH) Settings,Enforced or Disabled,Non-compliant
EDG-88955,Edge,Block Developer Tools Usage,Disabled / Block Access,Non-compliant
EDG-88955,Edge,Enable Site Isolation Mode,Enabled,Non-compliant
EDG-88955,Edge,Disable Saving Browsing History,Disabled (Recommended),Non-compliant
EDG-88955,Edge,Disable Sending Browser Data to Microsoft,Disabled,Non-compliant
EDG-88955,Edge,Disable Clipboard Access in Browser,Disabled (Recommended),Non-compliant
EDG-88955,Edge,Enable Application Guard,Enabled,Non-compliant
EDG-88955,Edge,Disable Media Autoplay,Disabled,Non-compliant
EDG-88955,Edge,Disable Camera Access,Blocked,Non-compliant
EDG-86535,Edge,Disable Autofill for Forms,Disabled,Non-compliant
EDG-86535,Edge,Disable QUIC Protocol,Disabled,Non-compliant
EDG-86535,Edge,Block Developer Tools Usage,Disabled / Block Access,Non-compliant
EDG-86535,Edge,Disable Sync Features,Disabled,Non-compliant
EDG-86535,Edge,Enable Application Guard,Enabled,Non-compliant
EDG-86535,Edge,Enable Tracking Protection,Enabled,Non-compliant
EDG-96541,Edge,Enable Safe Browsing Protection,Enabled,Non-compliant
EDG-96541,Edge,Disable Background Apps after Browser Close,Disabled,Non-compliant
EDG-96541,Edge,Disable Desktop Notifications,Disabled,Non-compliant
EDG-96541,Edge,Disable QUIC Protocol,Disabled,Non-compliant
EDG-96541,Edge,Disable Password Reveal Button,Disabled,Non-compliant
EDG-96541,Edge,Block Developer Tools Usage,Disabled / Block Access,Non-compliant
EDG-96541,Edge,Disable Extension Install Sources Other Than Store,Whitelist only,Non-compliant
EDG-96541,Edge,Disable Clipboard Access in Browser,Disabled (Recommended),Non-compliant
EDG-96541,Edge,Disable Autofill Credit Card Save,Disabled,Non-compliant
EDG-96541,Edge,Disable Flash Player,Disabled,Non-compliant
EDG-73912,Edge,Disable Background Apps after Browser Close,Disabled,Non-compliant
EDG-73912,Edge,Block Pop-ups,Blocked,Non-compliant
EDG-73912,Edge,Enable Tracking Protection,Enabled,Non-compliant
EDG-73912,Edge,Disable Autofill Credit Card Save,Disabled,Non-compliant
EDG-26198,Edge,Enable Microsoft Defender SmartScreen,Enabled,Non-compliant
EDG-26198,Edge,Disable Background Apps after Browser Close,Disabled,Non-compliant
EDG-26198,Edge,Disable Desktop Notifications,Disabled,Non-compliant
EDG-26198,Edge,Enforce DNS-over-HTTPS (DoH) Settings,Enforced or Disabled,Non-compliant
EDG-26198,Edge,Enable Site Isolation Mode,Enabled,Non-compliant
EDG-26198,Edge,Disable Saving Browsing History,Disabled (Recommended),Non-compliant
EDG-26198,Edge,Disable Clipboard Access in Browser,Disabled (Recommended),Non-compliant
EDG-26198,Edge,Disable Password Manager Autofill Prompt,Disabled,Non-compliant
EDG-26198,Edge,Disable Insecure Content Loading,Block,Non-compliant
EDG-99633,Edge,Block Installation of Unapproved Extensions,Block All / Whitelist Specific,Non-compliant
EDG-99633,Edge,Disable Password Reveal Button,Disabled,Non-compliant
EDG-99633,Edge,Disable Sync Features,Disabled,Non-compliant
EDG-99633,Edge,Disable Sending Browser Data to Microsoft,Disabled,Non-compliant
EDG-99633,Edge,Disable Form Data Saving,Disabled,Non-compliant
EDG-99633,Edge,Disable Microphone Access,Blocked,Non-compliant
EDG-44944,Edge,Enable Microsoft Defender SmartScreen,Enabled,Non-compliant
EDG-44944,Edge,Disable Desktop Notifications,Disabled,Non-compliant
EDG-44944,Edge,Disable Password Reveal Button,Disabled,Non-compliant
EDG-44944,Edge,Disable Password Manager Autofill Prompt,Disabled,Non-compliant
EDG-44944,Edge,Disable Clipboard Read/Write Access,Disabled (Recommended),Non-compliant
EDG-44944,Edge,Block URL Redirection to Unsecure Sites,Blocked (Recommended),Non-compliant
EDG-44944,Edge,Disable WebRTC IP Leakage,Enabled (Recommended),Non-compliant
EDG-66351,Edge,Disable Saving Browsing History,Disabled (Recommended),Non-compliant
EDG-66351,Edge,Disable Autofill Save Prompt,Disabled,Non-compliant
EDG-66351,Edge,Disable Media Autoplay,Disabled,Non-compliant
EDG-66351,Edge,Disable Camera Access,Blocked,Non-compliant
EDG-65740,Edge,Disable Password Manager,Disabled,Non-compliant
EDG-65740,Edge,Block Pop-ups,Blocked,Non-compliant
EDG-65740,Edge,Block Third-party Cookies,Blocked,Non-compliant
EDG-65740,Edge,Disable Clipboard Read/Write Access,Disabled (Recommended),Non-compliant
EDG-65740,Edge,Disable WebRTC IP Leakage,Enabled (Recommended),Non-compliant
EDG-56339,Edge,Disable Password Manager,Disabled,Non-compliant
EDG-56339,Edge,Disable Autofill for Forms,Disabled,Non-compliant
EDG-56339,Edge,Disable Password Manager Autofill Prompt,Disabled,Non-compliant
EDG-56339,Edge,Disable Form Data Saving,Disabled,Non-compliant
EDG-56339,Edge,Enable Strict Site Isolation,Enabled,Non-compliant
EDG-32754,Edge,Disable Autofill for Forms,Disabled,Non-compliant
EDG-32754,Edge,Disable QUIC Protocol,Disabled,Non-compliant
EDG-32754,Edge,Disable Insecure Content Loading,Block,Non-compliant
EDG-57011,Edge,Disable Autofill for Forms,Disabled,Non-compliant
EDG-57011,Edge,Disable QUIC Protocol,Disabled,Non-compliant
EDG-57011,Edge,Enforce HTTPS-only Mode,Enabled (Recommended),Non-compliant
EDG-57011,Edge,Disable Autofill Save Prompt,Disabled,Non-compliant
EDG-57011,Edge,Enable Tracking Protection,Enabled,Non-compliant
EDG-57011,Edge,Disable WebRTC IP Leakage,Enabled (Recommended),Non-compliant
EDG-76204,Edge,Disable Password Manager,Disabled,Non-compliant
EDG-76204,Edge,Disable Autofill for Forms,Disabled,Non-compliant
EDG-76204,Edge,Disable Autofill for Payment Methods,Disabled,Non-compliant
EDG-76204,Edge,Disable Desktop Notifications,Disabled,Non-compliant
EDG-76204,Edge,Enable Site Isolation Mode,Enabled,Non-compliant
EDG-76204,Edge,Disable Sync Features,Disabled,Non-compliant
EDG-76204,Edge,Disable Automatic Profile Switching,Disabled,Non-compliant
EDG-76204,Edge,Enable Application Guard,Enabled,Non-compliant
EDG-76204,Edge,Disable Autofill Save Prompt,Disabled,Non-compliant
EDG-76204,Edge,Disable Microphone Access,Blocked,Non-compliant
EDG-76204,Edge,Disable Clipboard Read/Write Access,Disabled (Recommended),Non-compliant
EDG-76204,Edge,Enable Strict Site Isolation,Enabled,Non-compliant
EDG-80834,Edge,Disable Password Manager,Disabled,Non-compliant
EDG-80834,Edge,Disable Autofill for Payment Methods,Disabled,Non-compliant
EDG-80834,Edge,Block Pop-ups,Blocked,Non-compliant
EDG-94063,Edge,Disable Password Manager,Disabled,Non-compliant
EDG-94063,Edge,Disable Autofill for Payment Methods,Disabled,Non-compliant
EDG-94063,Edge,Disable Autofill Address Profiles,Disabled,Non-compliant
EDG-94063,Edge,Disable Sync Features,Disabled,Non-compliant
EDG-94063,Edge,Disable Sending Browser Data to Microsoft,Disabled,Non-compliant
EDG-94063,Edge,Disable Clipboard Access in Browser,Disabled (Recommended),Non-compliant
EDG-94063,Edge,Enable Application Guard,Enabled,Non-compliant
EDG-94063,Edge,Disable Autofill Save Prompt,Disabled,Non-compliant
EDG-94063,Edge,Disable Media Autoplay,Disabled,Non-compliant
EDG-79438,Edge,Enable Microsoft Defender SmartScreen,Enabled,Non-compliant
EDG-79438,Edge,Block Developer Tools Usage,Disabled / Block Access,Non-compliant
EDG-79438,Edge,Disable Clipboard Access in Browser,Disabled (Recommended),Non-compliant
EDG-79438,Edge,Enable Tracking Protection,Enabled,Non-compliant
EDG-79438,Edge,Enable Strict Site Isolation,Enabled,Non-compliant
EDG-50403,Edge,Enable Safe Browsing Protection,Enabled,Non-compliant
EDG-50403,Edge,Block Installation of Unapproved Extensions,Block All / Whitelist Specific,Non-compliant
EDG-50403,Edge,Disable Sync Features,Disabled,Non-compliant
EDG-50403,Edge,Disable Automatic Profile Switching,Disabled,Non-compliant
EDG-50403,Edge,Disable Camera Access,Blocked,Non-compliant
EDG-50403,Edge,Disable Microphone Access,Blocked,Non-compliant
EDG-50403,Edge,Enable Tracking Protection,Enabled,Non-compliant
EDG-50403,Edge,Disable Clipboard Read/Write Access,Disabled (Recommended),Non-compliant
EDG-96934,Edge,Disable QUIC Protocol,Disabled,Non-compliant
EDG-96934,Edge,Disable Extension Install Sources Other Than Store,Whitelist only,Non-compliant
EDG-96934,Edge,Enable Tracking Protection,Enabled,Non-compliant
EDG-96934,Edge,Enable Strict Site Isolation,Enabled,Non-compliant
EDG-27937,Edge,Block Installation of Unapproved Extensions,Block All / Whitelist Specific,Non-compliant
EDG-27937,Edge,Disable Password Reveal Button,Disabled,Non-compliant
EDG-27937,Edge,Disable Extension Install Sources Other Than Store,Whitelist only,Non-compliant
EDG-27937,Edge,Disable Form Data Saving,Disabled,Non-compliant
EDG-27937,Edge,Disable Media Autoplay,Disabled,Non-compliant
EDG-37386,Edge,Disable Desktop Notifications,Disabled,Non-compliant
EDG-37386,Edge,Disable Saving Browsing History,Disabled (Recommended),Non-compliant
EDG-82054,Edge,Disable Autofill Address Profiles,Disabled,Non-compliant
EDG-82054,Edge,Enable Site Isolation Mode,Enabled,Non-compliant
EDG-82054,Edge,Disable Sync Features,Disabled,Non-compliant
EDG-82054,Edge,Disable Sending Browser Data to Microsoft,Disabled,Non-compliant
EDG-82054,Edge,Disable Autofill Save Prompt,Disabled,Non-compliant
EDG-82054,Edge,Disable Media Autoplay,Disabled,Non-compliant
EDG-82054,Edge,Enable Tracking Protection,Enabled,Non-compliant
EDG-85641,Edge,Disable Desktop Notifications,Disabled,Non-compliant
EDG-85641,Edge,Enforce DNS-over-HTTPS (DoH) Settings,Enforced or Disabled,Non-compliant
EDG-85641,Edge,Enable Application Guard,Enabled,Non-compliant
EDG-73989,Edge,Disable Desktop Notifications,Disabled,Non-compliant
EDG-73989,Edge,Disable Password Reveal Button,Disabled,Non-compliant
EDG-73989,Edge,Disable Sync Features,Disabled,Non-compliant
